Date;Time;SootA;SootLDSA;SootM;SootN;temperature;humidity;CO2;room_press;occupancy
09.02.2023;01:37; 1,55 ; 0,36 ; 0,28 ; 0,02 ; 22,89 ; 16,69 ; 408,00 ; 990,07 ;0,0
09.02.2023;01:42; 1,59 ; 0,37 ; 0,23 ; 0,03 ; 22,89 ; 16,71 ; 411,03 ; 990,06 ;0,0
09.02.2023;01:47; 1,62 ; 0,38 ; 0,26 ; 0,02 ; 22,89 ; 16,74 ; 409,48 ; 990,19 ;0,0
09.02.2023;01:52; 1,62 ; 0,38 ; 0,27 ; 0,03 ; 22,89 ; 16,75 ; 411,40 ; 990,30 ;0,0
09.02.2023;01:57; 1,62 ; 0,38 ; 0,25 ; 0,03 ; 22,88 ; 16,73 ; 407,57 ; 990,72 ;0,0
09.02.2023;02:02; 1,62 ; 0,38 ; 0,26 ; 0,02 ; 22,89 ; 16,76 ; 411,35 ; 991,69 ;0,0
09.02.2023;02:07; 1,45 ; 0,34 ; 0,23 ; 0,02 ; 22,90 ; 17,46 ; 411,06 ; 992,06 ;0,0
09.02.2023;02:12; 1,13 ; 0,26 ; 0,12 ; 0,02 ; 22,92 ; 18,56 ; 410,94 ; 992,43 ;0,0
09.02.2023;02:17; 0,88 ; 0,21 ; 0,09 ; 0,02 ; 22,91 ; 19,45 ; 409,20 ; 992,73 ;0,0
09.02.2023;02:22; 0,64 ; 0,15 ; 0,08 ; 0,01 ; 22,89 ; 20,06 ; 410,26 ; 993,00 ;0,0
09.02.2023;02:27; 0,37 ; 0,09 ; 0,03 ; 0,01 ; 22,87 ; 20,56 ; 409,48 ; 993,29 ;0,0
09.02.2023;02:32; 0,48 ; 0,11 ; 0,12 ; 0,01 ; 22,85 ; 20,88 ; 407,12 ; 993,45 ;0,0
09.02.2023;02:37; 0,35 ; 0,08 ; 0,05 ; 0,01 ; 22,85 ; 21,02 ; 407,39 ; 993,45 ;0,0
09.02.2023;02:42; 0,23 ; 0,05 ; 0,08 ; 0,00 ; 22,85 ; 21,10 ; 409,89 ; 993,51 ;0,0
09.02.2023;02:47; 0,21 ; 0,05 ; 0,16 ; 0,00 ; 22,85 ; 21,15 ; 409,09 ; 993,79 ;0,0
09.02.2023;02:52; 0,35 ; 0,08 ; 0,13 ; 0,00 ; 22,86 ; 21,18 ; 409,30 ; 994,24 ;0,0
09.02.2023;02:57; 0,40 ; 0,09 ; 0,05 ; 0,01 ; 22,88 ; 21,22 ; 408,71 ; 994,57 ;0,0
09.02.2023;03:02; 0,40 ; 0,09 ; 0,06 ; 0,01 ; 22,88 ; 21,26 ; 407,40 ; 994,72 ;0,0
09.02.2023;03:07; 0,26 ; 0,06 ; 0,07 ; 0,00 ; 22,90 ; 21,30 ; 408,57 ; 994,79 ;0,0
09.02.2023;03:12; 0,24 ; 0,06 ; 0,04 ; 0,01 ; 22,92 ; 21,27 ; 411,23 ; 994,86 ;0,0
09.02.2023;03:17; 0,14 ; 0,03 ; 0,06 ; 0,00 ; 22,93 ; 21,26 ; 408,55 ; 994,98 ;0,0
09.02.2023;03:22; 0,12 ; 0,03 ; 0,03 ; 0,00 ; 22,94 ; 21,28 ; 411,32 ; 995,05 ;0,0
09.02.2023;03:27; 0,04 ; 0,01 ; 0,02 ; 0,00 ; 22,95 ; 21,32 ; 409,32 ; 995,13 ;0,0
09.02.2023;03:32; 0,14 ; 0,03 ; 0,03 ; 0,00 ; 22,95 ; 21,35 ; 411,86 ; 995,11 ;0,0
09.02.2023;03:37; 0,16 ; 0,04 ; 0,05 ; 0,00 ; 22,95 ; 21,40 ; 410,34 ; 995,10 ;0,0
09.02.2023;03:42; 0,11 ; 0,03 ; 0,03 ; 0,00 ; 22,95 ; 21,44 ; 412,33 ; 995,06 ;0,0
09.02.2023;03:47; 0,26 ; 0,06 ; 0,02 ; 0,01 ; 22,96 ; 21,48 ; 409,46 ; 995,05 ;0,0
09.02.2023;03:52; 0,19 ; 0,04 ; 0,01 ; 0,01 ; 22,95 ; 21,50 ; 407,44 ; 995,06 ;0,0
09.02.2023;03:57; 0,25 ; 0,06 ; 0,05 ; 0,00 ; 22,95 ; 21,52 ; 408,81 ; 995,08 ;0,0
09.02.2023;04:02; 0,21 ; 0,05 ; 0,05 ; 0,00 ; 22,95 ; 21,51 ; 409,27 ; 995,03 ;0,0
09.02.2023;04:07; 0,10 ; 0,02 ; 0,02 ; 0,00 ; 22,95 ; 21,50 ; 410,87 ; 995,01 ;0,0
09.02.2023;04:12; 0,10 ; 0,02 ; 0,05 ; 0,00 ; 22,94 ; 21,46 ; 409,95 ; 994,86 ;0,0
09.02.2023;04:17; 0,13 ; 0,03 ; 0,08 ; 0,00 ; 22,94 ; 21,46 ; 409,71 ; 994,72 ;0,0
09.02.2023;04:22; 0,24 ; 0,06 ; 0,04 ; 0,01 ; 22,94 ; 21,46 ; 408,84 ; 994,51 ;0,0
09.02.2023;04:27; 0,13 ; 0,03 ; 0,03 ; 0,00 ; 22,93 ; 21,44 ; 410,61 ; 994,35 ;0,0
09.02.2023;04:32; 0,17 ; 0,04 ; 0,05 ; 0,00 ; 22,93 ; 21,43 ; 411,44 ; 994,49 ;0,0
09.02.2023;04:37; 0,24 ; 0,06 ; 0,10 ; 0,00 ; 22,92 ; 21,42 ; 410,66 ; 994,67 ;0,0
09.02.2023;04:42; 0,26 ; 0,06 ; 0,11 ; 0,00 ; 22,92 ; 21,41 ; 409,93 ; 994,78 ;0,0
09.02.2023;04:47; 0,16 ; 0,04 ; 0,06 ; 0,00 ; 22,92 ; 21,39 ; 407,80 ; 994,67 ;0,0
09.02.2023;04:52; 0,26 ; 0,06 ; 0,04 ; 0,00 ; 22,91 ; 21,36 ; 407,93 ; 994,54 ;0,0
09.02.2023;04:57; 0,02 ; 0,01 ; 0,01 ; 0,00 ; 22,91 ; 21,27 ; 411,93 ; 994,51 ;0,0
09.02.2023;05:02; 0,09 ; 0,02 ; 0,01 ; 0,00 ; 22,90 ; 21,17 ; 409,17 ; 994,50 ;0,0
09.02.2023;05:07; 0,03 ; 0,01 ; 0,01 ; 0,00 ; 22,90 ; 21,07 ; 409,60 ; 994,30 ;0,0
09.02.2023;05:12; 0,13 ; 0,03 ; 0,06 ; 0,00 ; 22,90 ; 20,96 ; 408,90 ; 994,27 ;0,0
09.02.2023;05:17; 0,01 ; 0,00 ;-0,01 ; 0,00 ; 22,90 ; 20,87 ; 408,27 ; 994,32 ;0,0
09.02.2023;05:22; 0,14 ; 0,03 ; 0,06 ; 0,00 ; 22,90 ; 20,78 ; 412,15 ; 994,39 ;0,0
09.02.2023;05:27; 0,10 ; 0,02 ; 0,05 ; 0,00 ; 22,89 ; 20,68 ; 408,65 ; 994,46 ;0,0
09.02.2023;05:32; 0,11 ; 0,03 ; 0,01 ; 0,00 ; 22,89 ; 20,61 ; 410,55 ; 994,26 ;0,0
09.02.2023;05:37; 0,14 ; 0,03 ; 0,01 ; 0,00 ; 22,89 ; 20,53 ; 410,39 ; 994,17 ;0,0
09.02.2023;05:42; 0,22 ; 0,05 ; 0,08 ; 0,00 ; 22,89 ; 20,45 ; 408,72 ; 994,14 ;0,0
09.02.2023;05:47; 0,23 ; 0,05 ; 0,03 ; 0,00 ; 22,88 ; 20,34 ; 412,17 ; 994,07 ;0,0
09.02.2023;05:52; 0,25 ; 0,06 ; 0,05 ; 0,00 ; 22,88 ; 20,21 ; 410,35 ; 993,87 ;0,0
09.02.2023;05:57; 0,34 ; 0,08 ; 0,05 ; 0,01 ; 22,88 ; 20,11 ; 409,34 ; 993,83 ;0,0
09.02.2023;06:02; 0,28 ; 0,07 ; 0,04 ; 0,01 ; 22,88 ; 20,01 ; 409,71 ; 993,63 ;0,0
09.02.2023;06:07; 0,56 ; 0,13 ; 0,13 ; 0,01 ; 22,87 ; 19,92 ; 413,81 ; 993,46 ;0,0
09.02.2023;06:12; 0,38 ; 0,09 ; 0,03 ; 0,01 ; 22,86 ; 19,84 ; 410,09 ; 993,41 ;0,0
09.02.2023;06:17; 0,42 ; 0,10 ; 0,05 ; 0,01 ; 22,86 ; 19,76 ; 410,93 ; 993,46 ;0,0
09.02.2023;06:22; 0,48 ; 0,11 ; 0,03 ; 0,01 ; 22,86 ; 19,68 ; 407,92 ; 993,43 ;0,0
09.02.2023;06:27; 0,52 ; 0,12 ; 0,04 ; 0,01 ; 22,86 ; 19,63 ; 408,03 ; 993,45 ;0,0
09.02.2023;06:32; 0,54 ; 0,13 ; 0,03 ; 0,01 ; 22,85 ; 19,63 ; 411,27 ; 993,45 ;0,0
09.02.2023;06:37; 0,82 ; 0,19 ; 0,03 ; 0,03 ; 22,84 ; 19,63 ; 409,90 ; 993,31 ;0,0
09.02.2023;06:42; 1,03 ; 0,24 ; 0,05 ; 0,04 ; 22,84 ; 19,60 ; 409,42 ; 993,17 ;0,0
09.02.2023;06:47; 1,25 ; 0,29 ; 0,06 ; 0,05 ; 22,84 ; 19,55 ; 413,26 ; 993,23 ;0,0
09.02.2023;06:52; 1,46 ; 0,34 ; 0,16 ; 0,03 ; 22,83 ; 19,51 ; 412,94 ; 993,05 ;0,0
09.02.2023;06:57; 1,49 ; 0,35 ; 0,07 ; 0,04 ; 22,83 ; 19,49 ; 411,18 ; 993,04 ;0,0
09.02.2023;07:02; 1,55 ; 0,36 ; 0,05 ; 0,06 ; 22,82 ; 19,46 ; 412,82 ; 992,93 ;0,0
09.02.2023;07:07; 1,96 ; 0,46 ; 0,08 ; 0,06 ; 22,82 ; 19,43 ; 409,53 ; 992,85 ;0,0
09.02.2023;07:12; 2,22 ; 0,52 ; 0,19 ; 0,05 ; 22,82 ; 19,40 ; 411,90 ; 992,78 ;0,0
09.02.2023;07:17; 2,47 ; 0,57 ; 0,15 ; 0,06 ; 22,81 ; 19,36 ; 412,93 ; 992,59 ;0,0
09.02.2023;07:22; 2,85 ; 0,66 ; 0,35 ; 0,06 ; 22,81 ; 19,31 ; 413,36 ; 992,38 ;0,0
09.02.2023;07:27; 3,33 ; 0,78 ; 0,17 ; 0,10 ; 22,81 ; 19,26 ; 411,74 ; 992,38 ;0,0
09.02.2023;07:32; 3,57 ; 0,83 ; 0,15 ; 0,12 ; 22,81 ; 19,21 ; 412,90 ; 992,31 ;0,0
09.02.2023;07:37; 3,64 ; 0,85 ; 0,17 ; 0,11 ; 22,80 ; 19,16 ; 413,93 ; 992,31 ;0,0
09.02.2023;07:42; 3,78 ; 0,88 ; 0,18 ; 0,11 ; 22,80 ; 19,15 ; 411,83 ; 992,32 ;0,0
09.02.2023;07:47; 3,78 ; 0,88 ; 0,15 ; 0,12 ; 22,80 ; 19,13 ; 412,83 ; 992,26 ;0,0
09.02.2023;07:52; 4,02 ; 0,93 ; 0,18 ; 0,12 ; 22,79 ; 19,09 ; 414,29 ; 992,15 ;0,0
09.02.2023;07:57; 4,21 ; 0,98 ; 0,19 ; 0,13 ; 22,79 ; 19,06 ; 413,18 ; 992,19 ;0,0
09.02.2023;08:02; 4,66 ; 1,08 ; 0,24 ; 0,13 ; 22,79 ; 19,02 ; 415,02 ; 992,15 ;0,0
09.02.2023;08:07; 4,93 ; 1,15 ; 0,26 ; 0,14 ; 22,79 ; 18,98 ; 414,14 ; 992,19 ;0,0
09.02.2023;08:12; 5,20 ; 1,21 ; 0,25 ; 0,15 ; 22,79 ; 18,92 ; 414,45 ; 992,18 ;0,0
09.02.2023;08:17; 5,79 ; 1,35 ; 0,33 ; 0,16 ; 22,80 ; 18,87 ; 415,24 ; 992,12 ;0,0
09.02.2023;08:22; 6,43 ; 1,49 ; 0,41 ; 0,16 ; 22,80 ; 18,83 ; 414,16 ; 992,03 ;0,0
09.02.2023;08:27; 6,74 ; 1,57 ; 0,47 ; 0,16 ; 22,80 ; 18,81 ; 414,58 ; 991,82 ;0,0
09.02.2023;08:32; 7,00 ; 1,63 ; 0,67 ; 0,15 ; 22,80 ; 18,82 ; 415,16 ; 991,86 ;0,0
09.02.2023;08:37; 6,23 ; 1,45 ; 0,48 ; 0,14 ; 22,80 ; 18,80 ; 414,80 ; 991,79 ;0,0
09.02.2023;08:42; 6,09 ; 1,42 ; 0,49 ; 0,14 ; 22,80 ; 18,76 ; 414,02 ; 991,68 ;0,0
09.02.2023;08:47; 5,96 ; 1,39 ; 0,38 ; 0,15 ; 22,80 ; 18,71 ; 413,05 ; 991,67 ;0,0
09.02.2023;08:52; 5,81 ; 1,35 ; 0,47 ; 0,13 ; 22,80 ; 18,64 ; 416,12 ; 991,73 ;0,0
09.02.2023;08:57; 5,87 ; 1,36 ; 0,43 ; 0,14 ; 22,81 ; 18,59 ; 415,16 ; 991,70 ;0,0
09.02.2023;09:02; 6,16 ; 1,43 ; 0,46 ; 0,14 ; 22,81 ; 18,54 ; 414,98 ; 991,62 ;0,0
09.02.2023;09:07; 6,78 ; 1,58 ; 0,49 ; 0,16 ; 22,81 ; 18,51 ; 417,86 ; 991,63 ;0,0
09.02.2023;09:12; 7,05 ; 1,64 ; 0,56 ; 0,16 ; 22,82 ; 18,55 ; 426,94 ; 991,59 ;1,0
09.02.2023;09:17; 8,06 ; 1,87 ; 0,67 ; 0,18 ; 22,83 ; 18,79 ; 442,60 ; 991,49 ;1,0
09.02.2023;09:22; 8,77 ; 2,04 ; 0,71 ; 0,20 ; 22,84 ; 18,92 ; 443,17 ; 991,22 ;1,0
09.02.2023;09:27; 9,32 ; 2,17 ; 0,75 ; 0,21 ; 22,86 ; 18,92 ; 447,58 ; 991,07 ;1,0
09.02.2023;09:32; 9,51 ; 2,21 ; 0,88 ; 0,20 ; 22,87 ; 18,89 ; 452,79 ; 991,04 ;1,0
09.02.2023;09:37; 10,27 ; 2,39 ; 0,86 ; 0,23 ; 22,89 ; 18,88 ; 459,44 ; 991,08 ;1,0
09.02.2023;09:42; 11,38 ; 2,65 ; 0,90 ; 0,26 ; 22,90 ; 18,85 ; 461,88 ; 991,09 ;1,0
09.02.2023;09:47; 11,75 ; 2,73 ; 0,93 ; 0,27 ; 22,91 ; 18,81 ; 466,10 ; 991,11 ;1,0
09.02.2023;09:52; 11,34 ; 2,64 ; 0,83 ; 0,27 ; 22,92 ; 18,72 ; 463,23 ; 991,14 ;1,0
09.02.2023;09:57; 11,15 ; 2,59 ; 0,73 ; 0,28 ; 22,94 ; 18,63 ; 463,40 ; 991,31 ;1,0
09.02.2023;10:02; 10,98 ; 2,55 ; 0,75 ; 0,27 ; 22,94 ; 18,56 ; 463,62 ; 991,35 ;1,0
09.02.2023;10:07; 10,97 ; 2,55 ; 0,73 ; 0,27 ; 22,95 ; 18,55 ; 464,11 ; 991,34 ;1,0
09.02.2023;10:12; 10,58 ; 2,46 ; 0,67 ; 0,27 ; 22,96 ; 19,05 ; 478,63 ; 991,43 ;2,0
09.02.2023;10:17; 9,99 ; 2,32 ; 0,68 ; 0,25 ; 23,00 ; 19,93 ; 514,45 ; 991,51 ;2,0
09.02.2023;10:22; 9,35 ; 2,17 ; 0,69 ; 0,22 ; 23,02 ; 19,90 ; 525,06 ; 991,50 ;2,0
09.02.2023;10:27; 9,44 ; 2,19 ; 0,63 ; 0,23 ; 23,04 ; 19,74 ; 522,95 ; 991,39 ;2,0
09.02.2023;10:32; 8,35 ; 1,94 ; 0,65 ; 0,20 ; 23,06 ; 19,57 ; 520,65 ; 991,33 ;2,0
09.02.2023;10:37; 7,53 ; 1,75 ; 1,11 ; 0,13 ; 23,07 ; 19,31 ; 517,88 ; 991,26 ;2,0
09.02.2023;10:42; 5,70 ; 1,33 ; 0,52 ; 0,13 ; 23,09 ; 19,08 ; 514,04 ; 991,21 ;2,0
09.02.2023;10:47; 4,73 ; 1,10 ; 0,47 ; 0,10 ; 23,09 ; 19,02 ; 520,91 ; 991,20 ;2,0
09.02.2023;10:52; 4,05 ; 0,94 ; 0,30 ; 0,09 ; 23,10 ; 19,06 ; 522,05 ; 991,14 ;2,0
09.02.2023;10:57; 3,48 ; 0,81 ; 0,28 ; 0,08 ; 23,11 ; 19,03 ; 526,35 ; 991,18 ;2,0
09.02.2023;11:02; 3,15 ; 0,73 ; 0,24 ; 0,07 ; 23,11 ; 18,99 ; 522,89 ; 991,24 ;2,0
09.02.2023;11:07; 2,80 ; 0,65 ; 0,28 ; 0,06 ; 23,12 ; 18,94 ; 516,17 ; 991,22 ;2,0
09.02.2023;11:12; 2,25 ; 0,52 ; 0,23 ; 0,05 ; 23,14 ; 19,02 ; 527,40 ; 991,15 ;2,0
09.02.2023;11:17; 2,06 ; 0,48 ; 0,18 ; 0,04 ; 23,15 ; 19,08 ; 517,90 ; 991,15 ;2,0
09.02.2023;11:22; 1,92 ; 0,45 ; 0,17 ; 0,04 ; 23,15 ; 19,08 ; 515,45 ; 991,26 ;2,0
09.02.2023;11:27; 1,64 ; 0,38 ; 0,15 ; 0,03 ; 23,15 ; 19,12 ; 518,91 ; 991,38 ;2,0
09.02.2023;11:32; 1,50 ; 0,35 ; 0,13 ; 0,03 ; 23,14 ; 19,17 ; 510,42 ; 991,62 ;2,0
09.02.2023;11:37; 1,33 ; 0,31 ; 0,12 ; 0,03 ; 23,13 ; 19,29 ; 509,11 ; 991,83 ;2,0
09.02.2023;11:42; 1,29 ; 0,30 ; 0,14 ; 0,02 ; 23,13 ; 19,42 ; 509,68 ; 991,83 ;2,0
09.02.2023;11:47; 1,12 ; 0,26 ; 0,08 ; 0,03 ; 23,12 ; 19,52 ; 505,81 ; 991,77 ;2,0
09.02.2023;11:52; 1,12 ; 0,26 ; 0,07 ; 0,03 ; 23,12 ; 19,81 ; 507,58 ; 991,76 ;2,0
09.02.2023;11:57; 1,05 ; 0,24 ; 0,18 ; 0,02 ; 23,12 ; 20,03 ; 515,87 ; 991,71 ;2,0
09.02.2023;12:02; 1,25 ; 0,29 ; 0,13 ; 0,02 ; 23,13 ; 20,23 ; 513,56 ; 991,78 ;2,0
09.02.2023;12:07; 1,53 ; 0,36 ; 0,14 ; 0,03 ; 23,14 ; 20,35 ; 517,17 ; 991,73 ;2,0
09.02.2023;12:12; 1,70 ; 0,40 ; 0,12 ; 0,04 ; 23,14 ; 20,36 ; 510,05 ; 991,75 ;1,0
09.02.2023;12:17; 2,03 ; 0,47 ; 0,13 ; 0,05 ; 23,14 ; 20,18 ; 498,91 ; 991,76 ;2,0
09.02.2023;12:22; 2,03 ; 0,47 ; 0,20 ; 0,05 ; 23,13 ; 20,03 ; 491,35 ; 991,78 ;1,0
09.02.2023;12:27; 2,03 ; 0,47 ; 0,19 ; 0,04 ; 23,14 ; 19,95 ; 487,25 ; 991,68 ;2,0
09.02.2023;12:32; 2,00 ; 0,47 ; 0,21 ; 0,04 ; 23,17 ; 20,00 ; 501,15 ; 991,60 ;2,0
09.02.2023;12:37; 1,97 ; 0,46 ; 0,17 ; 0,04 ; 23,20 ; 20,10 ; 507,05 ; 991,52 ;2,0
09.02.2023;12:42; 1,82 ; 0,42 ; 0,18 ; 0,04 ; 23,23 ; 20,20 ; 510,44 ; 991,51 ;2,0
09.02.2023;12:47; 1,72 ; 0,40 ; 0,13 ; 0,04 ; 23,25 ; 20,14 ; 514,77 ; 991,49 ;2,0
09.02.2023;12:52; 1,73 ; 0,40 ; 0,14 ; 0,04 ; 23,25 ; 19,98 ; 514,96 ; 991,41 ;2,0
09.02.2023;12:57; 1,86 ; 0,43 ; 0,10 ; 0,05 ; 23,25 ; 19,80 ; 496,05 ; 991,27 ;2,0
09.02.2023;13:02; 2,32 ; 0,54 ; 0,14 ; 0,06 ; 23,25 ; 20,10 ; 524,77 ; 991,11 ;2,0
09.02.2023;13:07; 2,23 ; 0,52 ; 0,15 ; 0,06 ; 23,26 ; 19,99 ; 521,28 ; 990,93 ;2,0
09.02.2023;13:12; 2,32 ; 0,54 ; 0,20 ; 0,05 ; 23,27 ; 19,95 ; 519,79 ; 990,72 ;2,0
09.02.2023;13:17; 2,38 ; 0,55 ; 0,19 ; 0,05 ; 23,28 ; 20,06 ; 525,03 ; 990,46 ;2,0
09.02.2023;13:22; 2,60 ; 0,60 ; 0,25 ; 0,05 ; 23,29 ; 20,21 ; 522,78 ; 990,26 ;2,0
09.02.2023;13:27; 2,83 ; 0,66 ; 0,31 ; 0,05 ; 23,30 ; 20,32 ; 525,30 ; 990,32 ;2,0
09.02.2023;13:32; 2,45 ; 0,57 ; 0,20 ; 0,05 ; 23,30 ; 20,41 ; 528,98 ; 990,20 ;2,0
09.02.2023;13:37; 2,29 ; 0,53 ; 0,19 ; 0,05 ; 23,31 ; 20,42 ; 528,46 ; 990,10 ;2,0
09.02.2023;13:42; 2,40 ; 0,56 ; 0,20 ; 0,05 ; 23,31 ; 20,46 ; 520,04 ; 990,06 ;2,0
09.02.2023;13:47; 2,62 ; 0,61 ; 0,23 ; 0,06 ; 23,30 ; 20,59 ; 531,63 ; 989,89 ;2,0
09.02.2023;13:52; 2,70 ; 0,63 ; 0,21 ; 0,06 ; 23,30 ; 20,71 ; 537,59 ; 989,65 ;2,0
09.02.2023;13:57; 2,57 ; 0,60 ; 0,21 ; 0,06 ; 23,30 ; 20,74 ; 533,29 ; 989,43 ;2,0
09.02.2023;14:02; 2,41 ; 0,56 ; 0,18 ; 0,06 ; 23,30 ; 20,80 ; 528,14 ; 989,34 ;2,0
09.02.2023;14:07; 2,45 ; 0,57 ; 0,13 ; 0,07 ; 23,30 ; 20,86 ; 536,45 ; 989,36 ;2,0
09.02.2023;14:12; 2,36 ; 0,55 ; 0,15 ; 0,06 ; 23,31 ; 20,85 ; 530,36 ; 989,30 ;2,0
09.02.2023;14:17; 2,41 ; 0,56 ; 0,17 ; 0,06 ; 23,32 ; 20,89 ; 540,44 ; 989,19 ;2,0
09.02.2023;14:22; 2,70 ; 0,63 ; 0,19 ; 0,07 ; 23,31 ; 20,92 ; 545,21 ; 989,15 ;2,0
09.02.2023;14:27; 3,34 ; 0,78 ; 0,22 ; 0,08 ; 23,30 ; 20,91 ; 541,06 ; 989,14 ;2,0
09.02.2023;14:32; 3,41 ; 0,79 ; 0,17 ; 0,10 ; 23,30 ; 20,92 ; 535,14 ; 988,86 ;2,0
09.02.2023;14:37; 3,75 ; 0,87 ; 0,21 ; 0,10 ; 23,29 ; 20,96 ; 542,20 ; 988,78 ;2,0
09.02.2023;14:42; 4,44 ; 1,03 ; 0,23 ; 0,13 ; 23,29 ; 20,94 ; 534,07 ; 988,72 ;2,0
09.02.2023;14:47; 4,94 ; 1,15 ; 0,20 ; 0,16 ; 23,28 ; 20,95 ; 533,80 ; 988,50 ;2,0
09.02.2023;14:52; 4,51 ; 1,05 ; 0,19 ; 0,14 ; 23,28 ; 20,89 ; 528,66 ; 988,40 ;2,0
09.02.2023;14:57; 4,07 ; 0,95 ; 0,17 ; 0,13 ; 23,28 ; 20,77 ; 532,32 ; 988,29 ;2,0
09.02.2023;15:02; 3,76 ; 0,87 ; 0,20 ; 0,11 ; 23,29 ; 20,62 ; 529,31 ; 988,25 ;2,0
09.02.2023;15:07; 3,91 ; 0,91 ; 0,46 ; 0,08 ; 23,29 ; 20,31 ; 524,26 ; 988,01 ;2,0
09.02.2023;15:12; 3,75 ; 0,87 ; 0,21 ; 0,10 ; 23,28 ; 20,00 ; 527,61 ; 987,81 ;1,0
09.02.2023;15:17; 3,20 ; 0,74 ; 0,21 ; 0,08 ; 23,28 ; 19,48 ; 515,09 ; 987,74 ;1,0
09.02.2023;15:22; 3,11 ; 0,72 ; 0,23 ; 0,07 ; 23,27 ; 19,11 ; 507,73 ; 987,88 ;1,0
09.02.2023;15:27; 2,18 ; 0,51 ; 0,24 ; 0,04 ; 23,26 ; 18,87 ; 501,80 ; 988,23 ;1,0
09.02.2023;15:32; 1,79 ; 0,42 ; 0,22 ; 0,03 ; 23,25 ; 18,71 ; 492,30 ; 988,25 ;1,0
09.02.2023;15:37; 1,63 ; 0,38 ; 0,12 ; 0,04 ; 23,24 ; 18,63 ; 485,75 ; 988,10 ;1,0
09.02.2023;15:42; 1,53 ; 0,36 ; 0,12 ; 0,04 ; 23,23 ; 18,65 ; 487,20 ; 988,02 ;1,0
09.02.2023;15:47; 1,49 ; 0,35 ; 0,21 ; 0,03 ; 23,22 ; 18,68 ; 483,58 ; 987,94 ;1,0
09.02.2023;15:52; 1,30 ; 0,30 ; 0,17 ; 0,02 ; 23,21 ; 18,69 ; 479,70 ; 987,89 ;1,0
09.02.2023;15:57; 2,57 ; 0,60 ; 0,17 ; 0,07 ; 23,20 ; 18,71 ; 483,30 ; 987,81 ;1,0
09.02.2023;16:02; 6,47 ; 1,50 ; 0,27 ; 0,21 ; 23,18 ; 18,72 ; 477,57 ; 987,85 ;1,0
09.02.2023;16:07; 9,17 ; 2,13 ; 0,56 ; 0,24 ; 23,17 ; 18,71 ; 476,23 ; 988,02 ;1,0
09.02.2023;16:12; 12,01 ; 2,79 ; 0,98 ; 0,27 ; 23,16 ; 18,72 ; 476,35 ; 988,08 ;1,0
09.02.2023;16:17; 13,63 ; 3,17 ; 1,51 ; 0,26 ; 23,15 ; 18,80 ; 476,15 ; 988,06 ;2,0
09.02.2023;16:22; 14,12 ; 3,28 ; 1,94 ; 0,24 ; 23,16 ; 19,10 ; 484,60 ; 988,21 ;2,0
09.02.2023;16:27; 13,70 ; 3,19 ; 2,16 ; 0,21 ; 23,20 ; 19,49 ; 496,87 ; 988,31 ;2,0
09.02.2023;16:32; 12,61 ; 2,93 ; 2,31 ; 0,18 ; 23,22 ; 19,82 ; 500,55 ; 988,67 ;2,0
09.02.2023;16:37; 12,35 ; 2,87 ; 2,44 ; 0,17 ; 23,24 ; 20,10 ; 507,26 ; 988,93 ;2,0
09.02.2023;16:42; 12,28 ; 2,86 ; 2,70 ; 0,16 ; 23,25 ; 20,56 ; 518,65 ; 989,03 ;2,0
09.02.2023;16:47; 10,62 ; 2,47 ; 2,53 ; 0,13 ; 23,26 ; 20,70 ; 514,22 ; 989,13 ;2,0
09.02.2023;16:52; 8,84 ; 2,06 ; 2,19 ; 0,11 ; 23,28 ; 20,85 ; 512,56 ; 989,14 ;2,0
09.02.2023;16:57; 7,57 ; 1,76 ; 1,89 ; 0,09 ; 23,30 ; 20,99 ; 523,73 ; 989,14 ;2,0
09.02.2023;17:02; 6,71 ; 1,56 ; 1,56 ; 0,08 ; 23,31 ; 20,92 ; 513,08 ; 988,86 ;2,0
09.02.2023;17:07; 6,23 ; 1,45 ; 1,45 ; 0,08 ; 23,33 ; 20,88 ; 527,04 ; 988,97 ;1,0
09.02.2023;17:12; 5,30 ; 1,23 ; 1,16 ; 0,07 ; 23,34 ; 20,47 ; 515,35 ; 989,08 ;1,0
09.02.2023;17:17; 4,48 ; 1,04 ; 1,18 ; 0,05 ; 23,35 ; 20,12 ; 498,02 ; 989,16 ;1,0
09.02.2023;17:22; 4,13 ; 0,96 ; 0,88 ; 0,05 ; 23,36 ; 19,82 ; 489,70 ; 989,32 ;1,0
09.02.2023;17:27; 3,61 ; 0,84 ; 0,76 ; 0,05 ; 23,36 ; 19,56 ; 482,08 ; 989,50 ;1,0
09.02.2023;17:32; 3,41 ; 0,79 ; 0,55 ; 0,05 ; 23,35 ; 19,39 ; 478,46 ; 989,79 ;1,0
09.02.2023;17:37; 3,38 ; 0,79 ; 0,63 ; 0,05 ; 23,35 ; 19,29 ; 485,01 ; 989,90 ;2,0
09.02.2023;17:42; 3,12 ; 0,73 ; 0,60 ; 0,04 ; 23,35 ; 19,18 ; 488,64 ; 989,80 ;1,0
09.02.2023;17:47; 2,91 ; 0,68 ; 0,54 ; 0,04 ; 23,35 ; 19,02 ; 478,37 ; 989,70 ;1,0
09.02.2023;17:52; 2,86 ; 0,66 ; 0,51 ; 0,04 ; 23,34 ; 18,83 ; 477,70 ; 989,76 ;1,0
